"";"domain";"phylum";"className";"order";"family";"genus";"COLA1";"COLB1";"N2A";"N2B";"N3C1";"N1C"
"969";"Eukaryota";"Chordata";"Aves";"Passeriformes";"Estrildidae";"Taeniopygia";0,00753759624754794;0,0116417704457924;0,00513118597273599;0,0066979419099768;0,00860718754958621;0,0101081583378583
"970";"Eukaryota";"Ascomycota";"Eurotiomycetes";"Eurotiales";"Trichocomaceae";"Talaromyces";0,00595899305624746;0,00431472719383452;0,00592498320524231;0,0063356187713435;0,00413475915530811;0,00564328903775088
"971";"Eukaryota";"Ascomycota";"Taphrinomycetes";"Taphrinales";"Taphrinaceae";"Taphrina";0;0;0;0;0;0,00257579725374815
"972";"Eukaryota";"Chordata";"unclassified (derived from Chordata)";"Squamata";"Gekkonidae";"Teratoscincus";0;0;0;0;0;0,00115193155112763
"973";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Alteromonadales";"unclassified (derived from Alteromonadales)";"Teredinibacter";0,00595899305624746;0,00538909253782635;0,0172741460237671;0,00651929793172638;0,00238720431135141;0,00345579465338288
"974";"Bacteria";"Acidobacteria";"Acidobacteria (class)";"Acidobacteriales";"Acidobacteriaceae";"Terriglobus";0,00266494271024371;0,00355801519318093;0,00468411050670265;0,00554033789479965;0,00238720431135141;0,00345579465338288
"975";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Tetragenococcus";0,00266494271024371;0,00258883631630071;0;0,00153661325869972;0,00168800835663434;0
"976";"Eukaryota";"unclassified (derived from Eukaryota)";"Oligohymenophorea";"Hymenostomatida";"Tetrahymenidae";"Tetrahymena";0,00376879812377397;0,00376149196137431;0,00296249160262115;0,00406549654380401;0,0037745014320221;0,00399040794678935
"977";"Eukaryota";"Bacillariophyta";"Coscinodiscophyceae";"unclassified (derived from Coscinodiscophyceae)";"Thalassiosiraceae";"Thalassiosira";0,00326387491692339;0,00244077828618432;0;0,00266149223565189;0,00168800835663434;0,00162907722253017
"978";"Bacteria";"Proteobacteria";"Alphaproteobacteria";"Rhodobacterales";"Rhodobacteraceae";"Thalassobium";0,00266494271024371;0,00192960466195618;0,00592498320524231;0,00266149223565189;0,00238720431135141;0,00199520397339468
"979";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Rhodocyclales";"Rhodocyclaceae";"Thauera";0,0182699267512875;0,00836656644311924;0,0227553297765699;0,0149770534200529;0,00596801077837852;0,00755372033072326
"980";"Eukaryota";"Apicomplexa";"Aconoidasida";"unclassified (derived from Aconoidasida)";"Theileriidae";"Theileria";0,00266494271024371;0,00172589087753381;0;0;0,0011936021556757;0,00115193155112763
"981";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Malvales";"Malvaceae";"Theobroma";0,0113063943713219;0,000862945438766905;0,00513118597273599;0,00343597170158004;0,0011936021556757;0,00162907722253017
"982";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Clostridiales Family XVII. Incertae Sedis";"Thermaerobacter";0,00595899305624746;0,00488155657236863;0,00811311738587618;0,0085555005412404;0,00716161293405423;0,0047495354587808
"983";"Bacteria";"Synergistetes";"Synergistia";"Synergistales";"Synergistaceae";"Thermanaerovibrio";0,00498565128855637;0,00503179334132599;0,00296249160262115;0,00574948035002858;0,00477440862270282;0,00460772620451051
"984";"Bacteria";"Firmicutes";"Clostridia";"Clostridiales";"Peptococcaceae";"Thermincola";0,00705077566953932;0,00456627805198949;0,00362829639685091;0,00909072663423623;0,00506402506990303;0,0051515945074963
"985";"Bacteria";"Firmicutes";"Clostridia";"Thermoanaerobacterales";"Thermoanaerobacteraceae";"Thermoanaerobacter";0,0154244710845305;0,0107781850756527;0,00837919160568648;0,019068869060566;0,0116948649491661;0,0107445022205799
"986";"Bacteria";"Firmicutes";"Clostridia";"Thermoanaerobacterales";"Thermoanaerobacterales Family III. Incertae Sedis";"Thermoanaerobacterium";0,0167489052218586;0,00732233485855295;0,00362829639685091;0,0106459689426076;0,00642774432246468;0,00382052473926244
"987";"Bacteria";"unclassified (derived from Bacteria)";"unclassified (derived from Bacteria)";"unclassified (derived from Bacteria)";"unclassified (derived from Bacteria)";"Thermobaculum";0,00595899305624746;0,00422755200168213;0,0112808319367949;0,0072073550453588;0,00642774432246468;0,00415334827341543
"988";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Nocardiopsaceae";"Thermobifida";0,0158782287278928;0,0228476925756697;0,0237923305702963;0,0232531780679522;0,0236923263057318;0,0256547337551516
"989";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Pseudonocardiaceae";"Thermobispora";0,0127806162576092;0,0171289778776701;0,0172741460237671;0,0151338854812881;0,0152855657857184;0,0170470302213565
"990";"Archaea";"Euryarchaeota";"Thermococci";"Thermococcales";"Thermococcaceae";"Thermococcus";0,00376879812377397;0,0056587116645408;0,00592498320524231;0,0063356187713435;0,0043035937747931;0,00691158930676576
"991";"Bacteria";"Aquificae";"Aquificae (class)";"Aquificales";"Aquificaceae";"Thermocrinis";0;0,00244077828618432;0,00209479790142162;0,0037639184158096;0,00168800835663434;0,00230386310225525
"992";"Bacteria";"Nitrospirae";"Nitrospira (class)";"Nitrospirales";"Nitrospiraceae";"Thermodesulfovibrio";0,00461581617340241;0,00322884617534507;0,00628439370426486;0,00434619862115092;0,0037745014320221;0,00162907722253017
"993";"Archaea";"Crenarchaeota";"Thermoprotei";"Thermoproteales";"Thermofilaceae";"Thermofilum";0,00376879812377397;0,000862945438766905;0,00418959580284324;0,00217309931057546;0,0011936021556757;0,00199520397339468
"994";"Bacteria";"Chloroflexi";"Thermomicrobia (class)";"Thermomicrobiales";"Thermomicrobiaceae";"Thermomicrobium";0,00326387491692339;0,00422755200168213;0,00811311738587618;0,0037639184158096;0,00358080646702711;0,00382052473926244
"995";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Thermomonosporaceae";"Thermomonospora";0,011768068369668;0,0130872155543637;0,0175263366778694;0,0186304456495632;0,0154247392103603;0,0162907722253017
"996";"Archaea";"Euryarchaeota";"Thermoplasmata";"Thermoplasmatales";"Thermoplasmataceae";"Thermoplasma";0;0,00286206623493843;0,00209479790142162;0,00343597170158004;0,0011936021556757;0,00282164451887544
"997";"Bacteria";"Firmicutes";"Clostridia";"Thermoanaerobacterales";"Thermoanaerobacterales Family III. Incertae Sedis";"Thermosediminibacter";0,00679429744106976;0,00517767263260143;0,00209479790142162;0,00947232028907634;0,00477440862270282;0,00399040794678935
"998";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Thermosinus";0,00461581617340241;0,00616266308869136;0,00811311738587618;0,0111867133806594;0,00675203342653737;0,0051515945074963
"999";"Bacteria";"Thermotogae";"Thermotogae (class)";"Thermotogales";"Thermotogaceae";"Thermosipho";0,00565319718566095;0,00572413246987687;0,00418959580284324;0,0072073550453588;0,00395873049933569;0,00431013319733465
"1000";"Archaea";"Crenarchaeota";"Thermoprotei";"Desulfurococcales";"Desulfurococcaceae";"Thermosphaera";0;0;0;0,00217309931057546;0;0
"1001";"Bacteria";"Cyanobacteria";"unclassified (derived from Cyanobacteria)";"Chroococcales";"unclassified (derived from Chroococcales)";"Thermosynechococcus";0,00498565128855637;0,00395451279376622;0,00592498320524231;0,00554033789479965;0,00533795111636232;0,00345579465338288
"1002";"Bacteria";"Thermotogae";"Thermotogae (class)";"Thermotogales";"Thermotogaceae";"Thermotoga";0,0088386150576712;0,00991448826708146;0,0137365084594091;0,0124835051267493;0,00909020319629622;0,00921545240902102
"1003";"Bacteria";"Deinococcus-Thermus";"Deinococci";"Thermales";"Thermaceae";"Thermus";0,0114623520057753;0,00804901920951297;0,0166269428823048;0,0103079151047401;0,0044660503226533;0,00728545482034801
"1004";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Papillomaviridae";"Thetapapillomavirus";0;0,000862945438766905;0;0;0;0
"1005";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Chromatiales";"Ectothiorhodospiraceae";"Thioalkalivibrio";0,0106597708409748;0,00933418208220554;0,0411562486586298;0,0205584842563674;0,00653762825350376;0,0051515945074963
"1006";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Hydrogenophilales";"Hydrogenophilaceae";"Thiobacillus";0,00624984464357683;0,00662840968762702;0,0143612108697916;0,013128829437435;0,00559849036194054;0,00671685746077972
"1007";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Thiotrichales";"Piscirickettsiaceae";"Thiomicrospira";0,00326387491692339;0,00503179334132599;0,0122146657926124;0,00687194340316008;0,00358080646702711;0,003642727410174
"1008";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"unclassified (derived from Burkholderiales)";"Thiomonas";0,00652774983384677;0,00552554685455049;0,0137365084594091;0,013657717387548;0,00620213873296217;0,00502115322124138
"1009";"Eukaryota";"Arthropoda";"Insecta";"Thysanoptera";"Thripidae";"Thrips";0;0,00122038914309216;0;0;0;0
"1010";"Eukaryota";"Basidiomycota";"Exobasidiomycetes";"Tilletiales";"Tilletiaceae";"Tilletia";0,00863540134060088;0,00929420681464956;0,00628439370426486;0,0138295193282975;0,00706144558225715;0,0106202841473795
"1011";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Aeromonadales";"Aeromonadaceae";"Tolumonas";0,00421364439911613;0,00376149196137431;0,01239299151428;0,00736933830521239;0,00337601671326869;0,0047495354587808
"1012";"Eukaryota";"Apicomplexa";"Coccidia";"Eucoccidiorida";"Sarcocystidae";"Toxoplasma";0,0672337107150335;0,0288538811992886;0,0518224380713013;0,0387823652635975;0,0472039094761937;0,0486409832363175
"1013";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Asterales";"Campanulaceae";"Trachelium";0,00565319718566095;0;0,00209479790142162;0,00153661325869972;0;0,00115193155112763
"1014";"Eukaryota";"Chordata";"Aves";"Galliformes";"Phasianidae";"Tragopan";0;0;0;0;0,0011936021556757;0
"1015";"Eukaryota";"Basidiomycota";"Agaricomycetes";"Polyporales";"Coriolaceae";"Trametes";0,00376879812377397;0,00404757288586004;0,00209479790142162;0,00595127756050552;0,00168800835663434;0,0047495354587808
"1016";"Bacteria";"Spirochaetes";"Spirochaetes (class)";"Spirochaetales";"Spirochaetaceae";"Treponema";0,0127806162576092;0,0156761823794966;0,00959956994889922;0,0175873426131506;0,0129658382109286;0,0142486063763424
"1017";"Eukaryota";"Arthropoda";"Insecta";"Coleoptera";"Tenebrionidae";"Tribolium";0,00376879812377397;0,0183261656780725;0,0135758420146825;0,00343597170158004;0,00168800835663434;0,00162907722253017
"1018";"Bacteria";"Cyanobacteria";"unclassified (derived from Cyanobacteria)";"Oscillatoriales";"unclassified (derived from Oscillatoriales)";"Trichodesmium";0,00461581617340241;0,00413854093813725;0,00628439370426486;0,00574948035002858;0,0037745014320221;0,00502115322124138
"1019";"Eukaryota";"unclassified (derived from Eukaryota)";"unclassified (derived from Eukaryota)";"Trichomonadida";"Trichomonadidae";"Trichomonas";0,00326387491692339;0,00366116742927647;0,00296249160262115;0,0072073550453588;0,00492134776281586;0,00587372145752297
"1020";"Eukaryota";"Ascomycota";"Eurotiomycetes";"Onygenales";"Arthrodermataceae";"Trichophyton";0,00421364439911613;0,00228313902599475;0,00296249160262115;0,00153661325869972;0,00168800835663434;0,00230386310225525
"1021";"Eukaryota";"Placozoa";"unclassified (derived from Placozoa)";"unclassified (derived from Placozoa)";"unclassified (derived from Placozoa)";"Trichoplax";0;0,00841095172245196;0,00209479790142162;0,00266149223565189;0,00266897555818116;0,00282164451887544
"1022";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Fabales";"Fabaceae";"Trifolium";0,0151925109375849;0,000862945438766905;0,00362829639685091;0,00153661325869972;0,0011936021556757;0,00257579725374815
"1023";"Eukaryota";"Streptophyta";"Liliopsida";"Poales";"Poaceae";"Triticum";0,00266494271024371;0,00244077828618432;0,00362829639685091;0,00485919778030466;0,0011936021556757;0,00304772441165259
"1024";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"unclassified (derived from Actinomycetales)";"Tropheryma";0,00498565128855637;0,00776650894890215;0,00725659279370181;0,0063356187713435;0,00631594893653703;0,0082264367269583
"1025";"Bacteria";"Deinococcus-Thermus";"Deinococci";"Deinococcales";"Trueperaceae";"Truepera";0,00595899305624746;0,00422755200168213;0,010262371945472;0,00827491564292599;0,00492134776281586;0,0047495354587808
"1026";"Eukaryota";"unclassified (derived from Eukaryota)";"unclassified (derived from Eukaryota)";"Kinetoplastida";"Trypanosomatidae";"Trypanosoma";0,00326387491692339;0,00272887308295678;0;0,00343597170158004;0,00266897555818116;0,00257579725374815
"1027";"Bacteria";"Actinobacteria";"Actinobacteria (class)";"Actinomycetales";"Tsukamurellaceae";"Tsukamurella";0,0278865595144414;0,0285294512654107;0,0218703321650643;0,0258954669225048;0,027374895283338;0,0321304251484478
"1028";"Eukaryota";"Ascomycota";"Pezizomycetes";"Pezizales";"Tuberaceae";"Tuber";0,00376879812377397;0,00413854093813725;0,00209479790142162;0,00406549654380401;0,00358080646702711;0,00540303790164687
"1029";"Bacteria";"Firmicutes";"Erysipelotrichi";"Erysipelotrichales";"Erysipelotrichaceae";"Turicibacter";0,00595899305624746;0,00404757288586004;0,00296249160262115;0,0118029503981799;0,00315797446826852;0,00257579725374815
"1030";"Eukaryota";"Streptophyta";"Liliopsida";"Poales";"Typhaceae";"Typha";0;0,000862945438766905;0;0,00343597170158004;0,0011936021556757;0,00199520397339468
"1031";"Eukaryota";"Ascomycota";"Eurotiomycetes";"Onygenales";"Onygenaceae";"Uncinocarpus";0,00421364439911613;0,00258883631630071;0,00362829639685091;0,0037639184158096;0,00315797446826852;0,00345579465338288
"1032";"Eukaryota";"Arthropoda";"Arachnida";"unclassified (derived from Arachnida)";"Unionicolidae";"Unionicola";0;0;0;0;0;0,00115193155112763
"1033";"Bacteria";"Tenericutes";"Mollicutes";"Mycoplasmatales";"Mycoplasmataceae";"Ureaplasma";0,00326387491692339;0,00572413246987687;0,00418959580284324;0,0072073550453588;0,00337601671326869;0,00382052473926244
"1034";"Eukaryota";"Basidiomycota";"Ustilaginomycetes";"Ustilaginales";"Ustilaginaceae";"Ustilago";0,0425974232822728;0,063536463979313;0,0502314890530357;0,0639681598274078;0,0489231300934087;0,0754317289202388
"1035";"Eukaryota";"Ascomycota";"Saccharomycetes";"Saccharomycetales";"Saccharomycetaceae";"Vanderwaltozyma";0;0,00298933068820819;0,00209479790142162;0,00434619862115092;0,00546977222804638;0,00399040794678935
"1036";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Herpesvirales";"Herpesviridae";"Varicellovirus";0;0,000862945438766905;0,00209479790142162;0;0;0
"1037";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Variovorax";0,0116162159642777;0,00937398687720735;0,023137799079248;0,024633784501181;0,0089321006453066;0,0079808158935787
"1038";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Veillonellaceae";"Veillonella";0,0548421641741201;0,0755015617445049;0,0379384035678696;0,100233837627241;0,0634969422891791;0,0595115087243798
"1039";"Bacteria";"Proteobacteria";"Betaproteobacteria";"Burkholderiales";"Comamonadaceae";"Verminephrobacter";0,0109878402805546;0,011926143240173;0,0257413075700879;0,024824746928778;0,0101981412885123;0,0102385915818623
"1040";"Bacteria";"Verrucomicrobia";"Verrucomicrobiae";"Verrucomicrobiales";"Verrucomicrobiaceae";"Verrucomicrobium";0,00461581617340241;0,00272887308295678;0,00725659279370181;0,00509636962699228;0,00238720431135141;0,00304772441165259
"1041";"Eukaryota";"Ascomycota";"Sordariomycetes";"Phyllachorales";"unclassified (derived from Phyllachorales)";"Verticillium";0,00942199530943492;0,00395451279376622;0,00554231429410161;0,00995839208336839;0,0044660503226533;0,003642727410174
"1042";"Bacteria";"Proteobacteria";"Gammaproteobacteria";"Vibrionales";"Vibrionaceae";"Vibrio";0,0191245617444525;0,017579535106759;0,0287987098466977;0,0222145601829894;0,0127999571168764;0,0158364405853507
"1043";"Bacteria";"Lentisphaerae";"unclassified (derived from Lentisphaerae)";"unclassified (derived from Lentisphaerae)";"Victivallaceae";"Victivallis";0;0,00376149196137431;0,00554231429410161;0,00485919778030466;0,0044660503226533;0,00230386310225525
"1044";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Fabales";"Fabaceae";"Vigna";0;0,00192960466195618;0;0,00153661325869972;0;0,00230386310225525
"1045";"Eukaryota";"Streptophyta";"unclassified (derived from Streptophyta)";"Vitales";"Vitaceae";"Vitis";0,045146992582329;0,0164413187851451;0,0432868584192799;0,0424728354881587;0,0096231282279823;0,0170470302213565
"1046";"Eukaryota";"Chlorophyta";"Chlorophyceae";"Chlamydomonadales";"Volvocaceae";"Volvox";0,00776957637297487;0,00545774616591357;0,00662433260623319;0,00554033789479965;0,00695983675132868;0,00671685746077972
"1047";"Eukaryota";"Chordata";"Mammalia";"Diprotodontia";"Vombatidae";"Vombatus";0;0;0;0,00153661325869972;0;0
"1048";"Archaea";"Crenarchaeota";"Thermoprotei";"Thermoproteales";"Thermoproteaceae";"Vulcanisaeta";0;0;0;0,00153661325869972;0;0,00115193155112763
"1049";"Bacteria";"Chlamydiae";"Chlamydiae (class)";"Chlamydiales";"Waddliaceae";"Waddlia";0,00266494271024371;0,00244077828618432;0,00296249160262115;0,00266149223565189;0;0,00257579725374815
"1050";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Leuconostocaceae";"Weissella";0,00624984464357683;0,00395451279376622;0,00296249160262115;0,00434619862115092;0,00266897555818116;0,00304772441165259
"1051";"Eukaryota";"Streptophyta";"Gnetopsida";"Welwitschiales";"Welwitschiaceae";"Welwitschia";0,00188439906188698;0;0,00209479790142162;0;0;0,00115193155112763
"1052";"Eukaryota";"Ascomycota";"Dothideomycetes";"Pleosporales";"Sporormiaceae";"Westerdykella";0;0;0;0,00266149223565189;0;0
"1053";"Viruses";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"unclassified (derived from Viruses)";"Nimaviridae";"Whispovirus";0,00188439906188698;0;0;0;0;0
